idAddresses,Country,City,Street,Appartment
5186,SE,Malmo,Cedar 58,29
5187,ES,Seville,Park 72,44
5188,FR,Nice,River 118,88
5189,FR,Marseille,Sunset 45,119
5190,NL,Utrecht,Sunset 108,12
5191,CZ,Prague,Sunset 66,48
5192,SE,Gothenburg,Pine 180,72
5193,FR,Marseille,Central 59,21
5194,DE,Stuttgart,Pine 91,150
5195,US,Houston,Pine 12,118
5196,CZ,Prague,Sunset 181,64
5197,FR,Nice,River 91,27
5198,CZ,Brno,Central 102,65
5199,NL,Utrecht,Hill 85,15
5200,CZ,Ostrava,Central 163,108
5201,ES,Madrid,River 185,9
5202,DE,Stuttgart,Main 62,98
5203,FR,Toulouse,River 40,124
5204,US,Miami,Pine 28,56
5205,NL,Utrecht,Park 52,101
5206,RU,Yekaterinburg,Oak 113,9
5207,NL,The Hague,Central 139,9
5208,PL,Wroclaw,River 80,108
5209,US,New York,Sunset 17,124
5210,PL,Poznan,Oak 72,114
5211,IT,Rome,Main 58,151
5212,FR,Nice,Cedar 67,137
5213,FR,Toulouse,Pine 139,148
5214,NL,The Hague,Hill 170,59
5215,IT,Rome,River 86,126
5216,ES,Madrid,Main 26,63
5217,NL,The Hague,Cedar 120,153
5218,ES,Bilbao,Sunset 38,134
5219,CZ,Brno,Oak 86,123
5220,RU,Samara,Pine 173,45
5221,IT,Turin,Oak 96,31
5222,US,Boston,Central 33,93
5223,RU,Yekaterinburg,Park 9,47
5224,FR,Paris,Central 182,22
5225,SE,Stockholm,Main 10,56
5226,NL,The Hague,Main 183,134
5227,PL,Poznan,River 34,108
5228,CZ,Prague,Cedar 97,46
5229,CZ,Brno,Oak 11,110
5230,NL,Utrecht,Green 50,62
5231,US,Seattle,River 158,109
5232,RU,Moscow,River 8,106
5233,SE,Gothenburg,River 147,26
5234,PL,Gdansk,Green 185,55
5235,SE,Stockholm,Green 59,56
5236,CZ,Ostrava,River 151,91
5237,DE,Frankfurt,Pine 185,155
5238,CZ,Prague,Cedar 64,120
5239,CZ,Prague,Park 173,74
5240,FR,Toulouse,River 174,126
5241,DE,Stuttgart,Sunset 144,82
5242,FR,Paris,Hill 85,122
5243,IT,Naples,Park 85,83
5244,PL,Wroclaw,Cedar 163,81
5245,DE,Munich,Green 99,70
5246,CZ,Brno,Sunset 72,119
5247,NL,The Hague,Sunset 155,112
5248,IT,Bologna,Green 172,48
5249,FR,Marseille,Cedar 86,111
5250,US,Miami,Cedar 195,32
5251,ES,Madrid,River 93,67
5252,SE,Gothenburg,Central 133,52
5253,RU,Samara,River 102,138
5254,US,Los Angeles,Park 187,55
5255,CZ,Brno,River 142,57
5256,ES,Barcelona,Hill 167,110
5257,CZ,Prague,Pine 142,149
5258,CZ,Prague,Hill 42,83
5259,SE,Malmo,Green 58,140
5260,CZ,Prague,Park 122,34
5261,RU,Novosibirsk,Oak 11,19
5262,RU,Moscow,River 118,63
5263,IT,Naples,Green 2,69
5264,CZ,Ostrava,Pine 81,119
5265,FR,Paris,Central 57,134
5266,PL,Krakow,Park 68,80
5267,RU,Saint Petersburg,Oak 124,35
5268,DE,Berlin,Central 148,130
5269,US,Los Angeles,Hill 114,17
5270,DE,Cologne,Pine 47,150
5271,RU,Saint Petersburg,Park 141,43
5272,CZ,Ostrava,Hill 30,84
5273,RU,Saint Petersburg,River 133,61
5274,FR,Paris,Sunset 176,51
5275,FR,Toulouse,Sunset 191,27
5276,RU,Perm,Green 159,96
5277,SE,Gothenburg,Pine 5,10
5278,PL,Warsaw,Green 171,101
5279,RU,Moscow,Park 189,106
5280,DE,Berlin,Park 165,108
5281,FR,Marseille,Park 169,145
5282,FR,Nice,Park 96,118
5283,IT,Milan,Park 28,82
5284,NL,Amsterdam,Pine 41,114
5285,US,Seattle,Hill 161,148
5286,SE,Stockholm,Central 152,118
5287,DE,Munich,River 183,52
5288,RU,Saint Petersburg,River 177,16
5289,DE,Stuttgart,Park 30,129
5290,RU,Moscow,Green 171,40
5291,IT,Naples,Cedar 106,148
5292,DE,Munich,Sunset 87,9
5293,PL,Gdansk,Sunset 65,13
5294,ES,Valencia,Main 8,100
5295,PL,Gdansk,Main 166,33
5296,RU,Perm,Park 186,135
5297,US,Boston,Main 184,144
5298,SE,Stockholm,Cedar 54,5
5299,FR,Lyon,Cedar 170,8
5300,ES,Bilbao,Oak 26,81
5301,NL,Rotterdam,Pine 184,89
5302,IT,Turin,Central 115,39
5303,ES,Barcelona,Sunset 42,21
5304,PL,Krakow,Park 137,93
5305,CZ,Ostrava,Hill 94,58
5306,FR,Marseille,Oak 49,154
5307,RU,Perm,Oak 107,130
5308,FR,Marseille,Sunset 158,90
5309,SE,Gothenburg,Pine 168,133
5310,IT,Bologna,River 62,85
5311,SE,Malmo,River 31,135
5312,RU,Yekaterinburg,River 28,55
5313,DE,Berlin,Green 65,100
5314,FR,Marseille,Pine 70,67
5315,PL,Krakow,Main 172,57
5316,US,Boston,Sunset 83,38
5317,FR,Nice,Green 47,11
5318,US,Los Angeles,Cedar 47,58
5319,US,Chicago,Oak 22,149
5320,DE,Munich,Cedar 27,76
5321,CZ,Ostrava,Green 65,44
5322,US,Phoenix,Green 194,31
5323,CZ,Prague,Green 43,96
5324,NL,Amsterdam,Oak 65,129
5325,PL,Poznan,Pine 16,88
5326,NL,Utrecht,River 96,122
5327,PL,Wroclaw,Cedar 41,110
5328,SE,Stockholm,Green 102,62
5329,PL,Warsaw,Sunset 145,152
5330,DE,Stuttgart,Main 92,95
5331,RU,Yekaterinburg,Central 195,47
5332,US,Miami,Main 146,56
5333,CZ,Ostrava,Oak 79,17
5334,SE,Gothenburg,Sunset 19,43
5335,SE,Malmo,Oak 88,54
5336,ES,Seville,Central 147,68
5337,RU,Perm,Green 45,140
5338,US,Houston,Main 116,66
5339,CZ,Brno,Main 11,92
5340,SE,Malmo,Cedar 108,116
5341,CZ,Prague,Main 183,125
5342,SE,Stockholm,Main 195,91
5343,FR,Lyon,Hill 172,147
5344,FR,Lyon,Hill 57,73
5345,RU,Kazan,Central 135,63
5346,NL,Rotterdam,Main 159,144
5347,US,Los Angeles,Green 174,152
5348,RU,Moscow,Hill 36,127
5349,IT,Naples,Cedar 17,8
5350,RU,Perm,Main 176,74
5351,DE,Cologne,Green 100,37
5352,DE,Hamburg,Main 138,61
5353,NL,Utrecht,River 74,9
5354,PL,Krakow,Hill 83,28
5355,NL,Utrecht,River 127,44
5356,US,Chicago,Hill 69,74
5357,RU,Samara,Cedar 121,152
5358,ES,Valencia,Main 66,19
5359,IT,Naples,Park 64,50
5360,NL,Utrecht,Green 154,126
5361,SE,Stockholm,Oak 148,50
5362,DE,Cologne,Cedar 12,120
5363,NL,Utrecht,River 22,6
5364,ES,Barcelona,River 154,45
5365,NL,Amsterdam,River 154,151
5366,DE,Hamburg,Sunset 193,141
5367,ES,Bilbao,Sunset 35,87
5368,SE,Stockholm,Hill 42,46
5369,US,Chicago,Hill 81,105
5370,FR,Nice,Pine 86,21
5371,SE,Stockholm,Oak 186,53
5372,ES,Barcelona,Oak 102,151
5373,IT,Bologna,Oak 77,103
5374,ES,Madrid,Central 40,4
5375,IT,Bologna,Main 141,3
5376,FR,Nice,Sunset 14,20
5377,IT,Naples,Pine 159,138
5378,US,Miami,Pine 16,70
5379,CZ,Brno,Oak 12,131
5380,IT,Milan,River 159,9
5381,US,Seattle,Cedar 179,17
5382,IT,Rome,Hill 102,42
5383,IT,Bologna,Park 75,67
5384,US,Seattle,Hill 1,46
5385,ES,Bilbao,Green 60,2
5386,US,Los Angeles,Sunset 44,142
5387,ES,Bilbao,Park 66,60
5388,SE,Malmo,Sunset 2,104
5389,ES,Bilbao,Hill 23,66
5390,CZ,Brno,River 36,119
5391,US,Boston,Main 122,6
5392,SE,Gothenburg,Oak 177,27
5393,NL,Amsterdam,Cedar 165,123
5394,SE,Malmo,Green 32,104
5395,PL,Poznan,Sunset 145,97
5396,CZ,Brno,Central 103,16
5397,RU,Perm,Park 138,153
5398,ES,Madrid,River 19,34
5399,ES,Barcelona,River 124,56
5400,US,Miami,Main 152,50
5401,PL,Krakow,River 48,73
5402,RU,Ufa,Central 96,23
5403,IT,Milan,Central 59,127
5404,FR,Paris,Pine 160,108
5405,US,New York,Green 148,127
5406,ES,Madrid,Pine 53,98
5407,NL,The Hague,Green 72,6
5408,US,Chicago,Park 127,146
5409,IT,Turin,Green 154,150
5410,NL,Rotterdam,Park 179,115
5411,DE,Hamburg,Pine 193,22
5412,DE,Hamburg,Main 102,88
5413,ES,Madrid,Oak 59,12
5414,NL,Amsterdam,Park 186,80
5415,ES,Seville,Sunset 98,61
5416,IT,Naples,Main 44,43
5417,SE,Stockholm,Oak 91,52
5418,NL,Utrecht,Main 178,125
5419,FR,Paris,Pine 148,135
5420,DE,Stuttgart,Hill 13,83
5421,PL,Gdansk,Oak 68,140
5422,NL,Utrecht,Green 117,143
5423,IT,Bologna,Central 194,125
5424,DE,Berlin,Oak 53,133
5425,DE,Munich,Oak 180,105
5426,IT,Turin,Cedar 32,48
5427,PL,Warsaw,Sunset 179,58
5428,RU,Kazan,Oak 144,130
5429,FR,Toulouse,Oak 44,133
5430,IT,Turin,Sunset 17,135
5431,SE,Gothenburg,Main 123,119
5432,CZ,Ostrava,Oak 132,3
5433,SE,Malmo,Pine 168,123
5434,US,Boston,River 129,42
5435,CZ,Prague,River 83,123
5436,RU,Kazan,Hill 24,106
5437,DE,Stuttgart,Central 128,75
5438,ES,Seville,Sunset 115,136
5439,CZ,Prague,Cedar 4,83
5440,IT,Milan,Central 138,103
5441,RU,Yekaterinburg,Cedar 39,80
5442,RU,Novosibirsk,Main 32,22
5443,NL,Amsterdam,Pine 146,2
5444,RU,Saint Petersburg,Pine 114,13
5445,RU,Yekaterinburg,Pine 34,109
5446,NL,Rotterdam,Pine 122,34
5447,SE,Malmo,Main 8,104
5448,SE,Stockholm,Pine 126,74
5449,NL,Utrecht,River 62,17
5450,RU,Yekaterinburg,Sunset 85,85
5451,US,Boston,River 199,97
5452,CZ,Prague,Pine 187,101
5453,NL,Utrecht,Oak 130,32
5454,ES,Madrid,Pine 41,37
5455,SE,Malmo,Green 48,71
5456,ES,Bilbao,Oak 30,100
5457,DE,Hamburg,Park 43,154
5458,NL,The Hague,Park 53,95
5459,CZ,Prague,Pine 159,35
5460,PL,Poznan,Oak 127,7
5461,NL,Utrecht,Sunset 139,123
5462,FR,Toulouse,Green 28,134
5463,SE,Malmo,Hill 113,87
5464,FR,Lyon,River 27,95
5465,IT,Milan,Oak 156,63
5466,US,Miami,Cedar 189,72
5467,DE,Cologne,Pine 44,83
5468,ES,Seville,Green 26,136
5469,PL,Krakow,Green 137,47
5470,FR,Nice,River 171,109
5471,NL,Utrecht,Sunset 91,87
5472,DE,Stuttgart,River 124,31
5473,PL,Warsaw,Park 18,144
5474,PL,Poznan,River 84,146
5475,RU,Samara,Hill 151,18
5476,ES,Barcelona,Sunset 96,2
5477,DE,Munich,River 135,111
5478,CZ,Brno,Pine 8,134
5479,NL,The Hague,Park 179,142
5480,DE,Frankfurt,Hill 170,138
5481,SE,Stockholm,Pine 2,124
5482,RU,Yekaterinburg,Park 124,2
5483,NL,The Hague,Pine 77,90
5484,FR,Nice,Cedar 135,7
5485,FR,Marseille,Oak 111,110
5486,RU,Yekaterinburg,Hill 41,4
5487,PL,Gdansk,Central 66,47
5488,RU,Ufa,Green 104,148
5489,RU,Novosibirsk,Sunset 46,34
5490,RU,Saint Petersburg,Cedar 137,31
5491,PL,Warsaw,Main 141,59
5492,IT,Turin,Cedar 2,64
5493,FR,Lyon,Sunset 51,129
5494,PL,Warsaw,Pine 66,22
5495,FR,Lyon,Green 127,121
5496,IT,Milan,Central 15,119
5497,IT,Bologna,Hill 126,4
5498,PL,Krakow,Sunset 123,137
5499,ES,Seville,River 169,25
5500,RU,Saint Petersburg,Oak 61,148
5501,PL,Gdansk,Main 18,15
5502,NL,Utrecht,Hill 163,31
5503,SE,Stockholm,Sunset 49,132
5504,PL,Krakow,Green 11,115
5505,NL,The Hague,Cedar 54,98
5506,SE,Stockholm,Oak 100,65
5507,US,Miami,Park 85,14
5508,CZ,Ostrava,Sunset 72,118
5509,CZ,Ostrava,Central 127,94
5510,IT,Bologna,Main 30,23
5511,SE,Stockholm,Oak 78,95
5512,NL,The Hague,Hill 182,135
5513,NL,The Hague,Park 14,117
5514,NL,The Hague,Park 118,42
5515,FR,Lyon,Park 162,51
5516,FR,Nice,Oak 131,122
5517,NL,Utrecht,Hill 1,15
5518,FR,Paris,Park 115,127
5519,PL,Gdansk,Central 75,12
5520,FR,Paris,Cedar 122,44
5521,US,Seattle,River 171,101
5522,DE,Hamburg,Main 115,145
5523,DE,Berlin,Oak 150,71
5524,ES,Valencia,Oak 26,72
5525,US,Phoenix,Hill 45,97
5526,IT,Rome,Oak 85,76
5527,DE,Cologne,River 24,12
5528,IT,Milan,River 11,155
5529,US,Los Angeles,Pine 186,22
5530,SE,Gothenburg,Park 116,146
5531,NL,Rotterdam,Sunset 69,69
5532,DE,Stuttgart,Central 70,62
5533,DE,Munich,Hill 196,48
5534,US,Phoenix,River 190,81
5535,CZ,Ostrava,Central 146,56
5536,CZ,Ostrava,Green 182,12
5537,NL,Amsterdam,Park 90,150
5538,IT,Rome,Park 169,75
5539,IT,Naples,Oak 30,28
5540,IT,Bologna,Pine 105,96
5541,IT,Turin,Park 112,33
5542,DE,Frankfurt,Main 196,13
5543,CZ,Brno,Sunset 157,102
5544,FR,Nice,Park 127,32
5545,PL,Krakow,River 142,102
5546,IT,Naples,Park 187,31
5547,FR,Toulouse,Central 53,28
5548,SE,Gothenburg,Main 164,69
5549,IT,Milan,Park 74,107
5550,PL,Poznan,Cedar 118,79
5551,NL,Utrecht,Pine 151,151
5552,IT,Turin,Central 183,14
5553,IT,Milan,Sunset 7,128
5554,PL,Wroclaw,Main 182,56
5555,DE,Cologne,Pine 139,47
5556,PL,Krakow,Pine 200,143
5557,CZ,Ostrava,Sunset 199,33
5558,SE,Stockholm,Cedar 77,133
5559,RU,Samara,Sunset 115,67
5560,US,Los Angeles,Central 163,88
5561,RU,Samara,Green 179,150
5562,NL,The Hague,Hill 198,42
5563,RU,Perm,Central 16,53
5564,US,New York,Oak 200,152
5565,US,Boston,Main 84,11
5566,IT,Bologna,Pine 49,65
5567,US,Boston,Hill 19,100
5568,FR,Paris,Sunset 68,42
5569,US,Houston,Main 38,32
5570,PL,Krakow,Cedar 56,125
5571,RU,Novosibirsk,Green 121,100
5572,ES,Madrid,Oak 158,80
5573,ES,Bilbao,Main 31,69
5574,PL,Wroclaw,Hill 165,99
5575,IT,Rome,River 200,48
5576,CZ,Brno,Green 138,143
5577,NL,Amsterdam,Pine 106,97
5578,DE,Frankfurt,Pine 189,20
5579,NL,Amsterdam,Green 125,137
5580,US,New York,Pine 135,88
5581,ES,Bilbao,Hill 150,34
5582,US,Chicago,River 40,149
5583,FR,Marseille,Pine 51,132
5584,NL,Amsterdam,Green 132,31
5585,SE,Stockholm,Oak 163,69
5586,FR,Lyon,Pine 184,80
5587,IT,Turin,Park 107,112
5588,DE,Stuttgart,Central 63,95
5589,DE,Frankfurt,Park 137,66
5590,ES,Valencia,Oak 70,38
5591,US,Houston,River 116,11
5592,ES,Bilbao,Hill 47,54
5593,DE,Berlin,Sunset 156,146
5594,CZ,Prague,Central 126,108
5595,ES,Seville,Pine 55,66
5596,CZ,Prague,Pine 94,29
5597,DE,Hamburg,Park 120,100
5598,NL,Utrecht,Pine 194,109
5599,FR,Nice,Oak 102,55
5600,IT,Turin,Park 136,91
5601,CZ,Ostrava,Sunset 37,21
5602,CZ,Brno,Park 120,138
5603,PL,Gdansk,Sunset 114,8
5604,FR,Lyon,Green 129,146
5605,NL,The Hague,Green 90,43
5606,CZ,Ostrava,Central 160,80
5607,CZ,Brno,River 28,77
5608,CZ,Ostrava,Cedar 6,32
5609,IT,Turin,Sunset 18,33
5610,PL,Krakow,Central 163,93
5611,DE,Berlin,Cedar 131,146
5612,IT,Bologna,Cedar 121,20
5613,CZ,Brno,Sunset 70,136
5614,NL,Utrecht,Green 169,132
5615,PL,Poznan,Oak 103,104
5616,CZ,Ostrava,Pine 6,92
5617,IT,Rome,Main 58,76
5618,PL,Poznan,Hill 200,92
5619,PL,Wroclaw,Cedar 17,6
5620,CZ,Brno,Park 32,134
5621,IT,Rome,Central 73,122
5622,NL,Amsterdam,Green 112,51
5623,PL,Warsaw,Park 43,12
5624,US,Boston,Green 9,124
5625,SE,Stockholm,Park 136,62
5626,IT,Rome,Central 186,67
5627,NL,Rotterdam,Hill 36,47
5628,ES,Seville,Green 151,78
5629,FR,Toulouse,Sunset 2,132
5630,US,Boston,Sunset 47,28
5631,RU,Yekaterinburg,Hill 119,113
5632,ES,Madrid,Pine 174,136
5633,IT,Naples,Main 162,3
5634,CZ,Ostrava,Central 62,19
5635,RU,Moscow,Central 90,130
5636,RU,Samara,Park 188,86
5637,IT,Rome,Cedar 96,43
5638,DE,Stuttgart,Central 90,1
5639,DE,Frankfurt,Sunset 12,146
5640,DE,Frankfurt,Pine 79,71
5641,IT,Milan,Hill 3,74
5642,FR,Marseille,Hill 148,105
5643,CZ,Brno,Cedar 49,143
5644,IT,Bologna,Green 92,54
5645,IT,Turin,Main 58,154
5646,IT,Turin,Oak 140,34
5647,ES,Barcelona,Pine 26,88
5648,FR,Nice,Park 50,74
5649,NL,Amsterdam,River 144,75
5650,ES,Madrid,Green 193,26
5651,ES,Barcelona,Oak 11,133
5652,CZ,Prague,Oak 112,140
5653,RU,Novosibirsk,Hill 54,126
5654,NL,Utrecht,Central 181,107
5655,FR,Lyon,Central 56,12
5656,DE,Stuttgart,Central 110,81
5657,CZ,Brno,Main 163,32
5658,PL,Gdansk,Hill 18,148
5659,PL,Warsaw,River 173,57
5660,NL,Amsterdam,Cedar 36,6
5661,CZ,Ostrava,Pine 43,3
5662,FR,Marseille,Green 48,58
5663,DE,Frankfurt,Pine 68,131
5664,DE,Cologne,Sunset 80,120
5665,US,Phoenix,Hill 192,46
5666,US,Houston,Pine 185,142
5667,SE,Malmo,Green 74,75
5668,RU,Ufa,Pine 134,132
5669,RU,Ufa,Hill 25,54
5670,US,Los Angeles,Pine 179,20
5671,PL,Wroclaw,Green 29,11
5672,IT,Naples,Central 20,121
5673,SE,Malmo,Park 101,28
5674,PL,Krakow,River 22,120
5675,ES,Seville,Pine 132,80
5676,PL,Wroclaw,Oak 27,5
5677,PL,Krakow,Hill 140,88
5678,NL,Rotterdam,River 118,6
5679,FR,Toulouse,Central 52,108
5680,IT,Naples,Green 32,30
5681,FR,Toulouse,Sunset 41,7
5682,PL,Krakow,Main 53,20
5683,IT,Rome,River 90,55
5684,RU,Kazan,Main 123,52
5685,IT,Turin,Park 82,86
5686,PL,Krakow,Green 79,86
5687,PL,Warsaw,Green 143,92
5688,US,Houston,Cedar 189,118
5689,DE,Stuttgart,Cedar 61,99
5690,IT,Rome,Main 179,17
5691,SE,Stockholm,Pine 21,52
5692,SE,Malmo,Hill 99,31
5693,IT,Rome,Park 91,85
5694,PL,Wroclaw,Main 143,32
5695,IT,Rome,Hill 171,127
5696,ES,Barcelona,Oak 195,53
5697,NL,Utrecht,Central 32,23
5698,PL,Krakow,Central 200,2
5699,US,Chicago,Hill 159,56
5700,SE,Gothenburg,Main 52,151
5701,RU,Moscow,Oak 25,21
5702,NL,The Hague,Cedar 124,105
5703,US,Phoenix,Sunset 106,86
5704,CZ,Ostrava,Oak 74,114
5705,CZ,Ostrava,Oak 152,30
5706,PL,Poznan,River 176,27
5707,FR,Lyon,Sunset 190,65
5708,CZ,Prague,Cedar 197,102
5709,NL,Utrecht,River 178,17
5710,RU,Saint Petersburg,Main 100,147
5711,DE,Hamburg,Sunset 151,2
5712,US,Chicago,Hill 128,15
5713,SE,Stockholm,Main 119,150
5714,FR,Nice,Green 107,112
5715,CZ,Brno,Green 171,14
5716,NL,Amsterdam,Cedar 101,124
5717,ES,Valencia,Park 60,52
5718,ES,Seville,Green 82,69
5719,SE,Gothenburg,Hill 26,84
5720,FR,Marseille,Park 28,145
5721,ES,Madrid,Park 139,65
5722,DE,Berlin,Hill 49,129
5723,SE,Gothenburg,Green 175,33
5724,SE,Malmo,Green 29,83
5725,SE,Gothenburg,Hill 113,71
5726,RU,Yekaterinburg,Cedar 7,81
5727,NL,Amsterdam,Oak 148,72
5728,PL,Wroclaw,Pine 85,86
5729,CZ,Brno,River 84,139
5730,RU,Novosibirsk,Hill 27,121
5731,SE,Malmo,Sunset 97,53
5732,RU,Samara,Main 78,23
5733,FR,Paris,Pine 34,71
5734,PL,Krakow,River 153,130
5735,NL,Amsterdam,Main 67,123
5736,NL,The Hague,Pine 145,110
5737,CZ,Ostrava,Sunset 188,28
5738,SE,Gothenburg,River 17,117
5739,CZ,Ostrava,Oak 185,98
5740,PL,Krakow,Sunset 70,18
5741,RU,Ufa,Park 82,123
5742,NL,The Hague,Sunset 51,56
5743,RU,Saint Petersburg,Main 23,11
5744,IT,Bologna,Pine 3,50
5745,DE,Stuttgart,Cedar 118,46
5746,PL,Wroclaw,River 90,72
5747,ES,Seville,Cedar 159,45
5748,IT,Naples,Hill 52,65
5749,RU,Novosibirsk,Central 6,18
5750,SE,Stockholm,Pine 37,17
5751,SE,Gothenburg,Cedar 194,56
5752,IT,Rome,Central 132,60
5753,NL,Rotterdam,Sunset 54,132
5754,NL,Utrecht,Oak 188,40
5755,FR,Lyon,Central 88,144
5756,FR,Marseille,Sunset 9,22
5757,PL,Warsaw,Central 11,93
5758,RU,Novosibirsk,Cedar 43,78
5759,NL,Rotterdam,Main 11,79
5760,DE,Hamburg,Central 156,79
5761,FR,Paris,Hill 175,112
5762,FR,Toulouse,Central 2,44
5763,FR,Nice,Central 29,72
5764,NL,Rotterdam,Green 70,153
5765,CZ,Ostrava,Cedar 125,57
5766,SE,Gothenburg,Green 43,134
5767,SE,Gothenburg,Green 122,6
5768,SE,Malmo,Main 162,135
5769,US,Houston,Green 191,84
5770,FR,Marseille,Park 64,64
5771,NL,Rotterdam,Central 182,127
5772,RU,Kazan,Park 103,111
5773,FR,Nice,Main 16,138
5774,ES,Madrid,Main 26,40
5775,SE,Stockholm,Green 110,71
5776,US,Chicago,Green 133,139
5777,ES,Madrid,Main 129,154
5778,US,New York,Pine 61,7
5779,DE,Cologne,Pine 172,65
5780,SE,Malmo,Park 103,93
5781,CZ,Brno,Hill 146,82
5782,IT,Bologna,Sunset 111,73
5783,US,Seattle,Central 116,12
5784,RU,Novosibirsk,River 54,128
5785,RU,Samara,Central 178,152
5786,US,Phoenix,Cedar 163,105
5787,PL,Poznan,Park 126,144
5788,ES,Valencia,Park 131,138
5789,ES,Madrid,Main 46,25
5790,US,New York,Sunset 121,83
5791,IT,Turin,Pine 96,106
5792,ES,Barcelona,Main 56,122
5793,NL,Utrecht,Hill 129,139
5794,CZ,Prague,Oak 123,106
5795,FR,Lyon,River 145,150
5796,ES,Bilbao,Main 105,152
5797,RU,Yekaterinburg,River 137,77
5798,IT,Turin,Hill 178,15
5799,DE,Stuttgart,Hill 128,150
5800,DE,Berlin,Cedar 34,133
5801,RU,Yekaterinburg,Hill 112,96
5802,FR,Paris,Cedar 191,127
5803,SE,Gothenburg,Central 82,116
5804,CZ,Brno,Park 32,53
5805,IT,Turin,Park 59,109
5806,ES,Madrid,Pine 126,23
5807,NL,Utrecht,Green 74,131
5808,DE,Frankfurt,Pine 83,88
5809,ES,Bilbao,Park 57,98
5810,DE,Berlin,Sunset 53,117
5811,IT,Bologna,Hill 35,52
5812,IT,Naples,Main 148,87
5813,SE,Malmo,Central 55,103
5814,SE,Malmo,Pine 6,43
5815,DE,Hamburg,River 61,145
5816,ES,Barcelona,Sunset 5,78
5817,RU,Ufa,Sunset 148,45
5818,CZ,Prague,Green 1,11
5819,CZ,Prague,Central 58,87
5820,FR,Nice,Oak 98,44
5821,FR,Paris,Sunset 46,20
5822,US,Boston,Sunset 139,51
5823,RU,Moscow,Park 60,92
5824,IT,Turin,Hill 29,113
5825,PL,Krakow,Green 99,57
5826,RU,Samara,Cedar 62,81
5827,CZ,Prague,Pine 76,122
5828,PL,Wroclaw,Park 170,88
5829,PL,Poznan,Sunset 131,22
5830,PL,Wroclaw,River 127,101
5831,RU,Kazan,Cedar 194,152
5832,US,Chicago,Central 49,84
5833,SE,Stockholm,Main 112,55
5834,CZ,Brno,Main 174,147
5835,SE,Gothenburg,Pine 18,140
5836,CZ,Brno,Green 4,77
5837,SE,Malmo,Pine 70,17
5838,NL,Utrecht,Park 181,37
5839,PL,Wroclaw,Park 60,124
5840,SE,Gothenburg,Hill 5,5
5841,RU,Yekaterinburg,Hill 183,65
5842,IT,Naples,Pine 115,111
5843,FR,Toulouse,River 13,1
5844,PL,Warsaw,River 28,81
5845,RU,Perm,Central 189,55
5846,RU,Yekaterinburg,Pine 21,106
5847,RU,Yekaterinburg,Green 152,40
5848,IT,Naples,Pine 98,74
5849,PL,Gdansk,River 104,138
5850,RU,Ufa,Cedar 55,155
5851,ES,Valencia,Oak 196,32
5852,CZ,Brno,Central 102,60
5853,IT,Turin,Hill 97,91
5854,US,Seattle,Pine 52,111
5855,RU,Samara,Park 196,23
5856,DE,Frankfurt,Main 53,141
5857,CZ,Prague,Cedar 22,149
5858,DE,Munich,Park 65,149
5859,RU,Novosibirsk,Main 95,56
5860,PL,Warsaw,Green 3,83
5861,DE,Munich,Pine 25,70
5862,SE,Gothenburg,Oak 195,48
5863,IT,Bologna,Green 125,78
5864,ES,Madrid,Hill 61,18
5865,RU,Moscow,Main 194,55
5866,SE,Gothenburg,Oak 43,122
5867,CZ,Ostrava,Park 137,120
5868,IT,Turin,Pine 43,27
5869,US,Miami,Oak 88,41
5870,NL,The Hague,Pine 176,99
5871,PL,Poznan,Pine 16,36
5872,US,Miami,River 16,87
5873,RU,Novosibirsk,Pine 67,100
5874,US,Los Angeles,River 40,12
5875,RU,Samara,Cedar 156,149
5876,ES,Madrid,Central 14,39
5877,NL,Rotterdam,Central 165,32
5878,IT,Bologna,Pine 17,58
5879,RU,Novosibirsk,Oak 1,32
5880,PL,Gdansk,Cedar 101,4
5881,ES,Madrid,Park 69,34
5882,FR,Toulouse,Oak 42,23
5883,SE,Gothenburg,Hill 69,81
5884,US,Los Angeles,Central 14,92
5885,RU,Samara,Sunset 198,153
5886,ES,Seville,Cedar 156,127
5887,SE,Malmo,Park 3,29
5888,IT,Naples,Main 143,44
5889,RU,Moscow,Sunset 143,101
5890,FR,Marseille,River 99,11
5891,PL,Poznan,Park 129,143
5892,PL,Wroclaw,Cedar 5,74
5893,IT,Rome,Sunset 29,144
5894,IT,Turin,Central 61,73
5895,CZ,Prague,Hill 49,33
5896,FR,Nice,Main 14,60
5897,IT,Naples,Hill 193,115
5898,US,New York,Cedar 153,9
5899,DE,Cologne,Green 121,82
5900,US,Los Angeles,Main 182,23
5901,ES,Seville,Sunset 162,22
5902,IT,Turin,Park 132,47
5903,DE,Cologne,Green 54,45
5904,RU,Ufa,Hill 54,155
5905,PL,Poznan,Green 199,98
5906,ES,Bilbao,Green 48,17
5907,RU,Perm,Hill 88,13
5908,US,Los Angeles,Green 13,126
5909,CZ,Prague,Main 58,60
5910,IT,Rome,River 116,29
5911,PL,Poznan,Pine 8,127
5912,CZ,Brno,Oak 18,121
5913,ES,Seville,River 25,80
5914,SE,Malmo,Pine 93,110
5915,DE,Hamburg,Pine 58,14
5916,CZ,Brno,Cedar 173,148
5917,ES,Madrid,Hill 6,83
5918,RU,Kazan,Central 26,17
5919,CZ,Ostrava,River 37,28
5920,CZ,Brno,Cedar 61,44
5921,IT,Rome,Sunset 95,14
5922,US,Chicago,Hill 151,141
