idAddresses,Country,City,Street,Appartment
4465,US,Barcelona,Central 88,531
4466,IT,Perm,Sunset 13,8819
4467,ES,Los Angeles,Central 156,8989
4468,US,Berlin,Central 132,3424
4469,ES,Barcelona,Hill 143,3672
4470,US,Moscow,Central 30,5147
4471,IT,Munich,Oak 25,6420
4472,SE,Samara,Hill 158,2758
4473,IT,Paris,Oak 34,9416
4474,US,Yekaterinburg,River 62,7873
4475,PL,Paris,Central 114,4863
4476,NL,Kazan,Pine 87,730
4477,RU,Hamburg,Park 116,8509
4478,DE,Munich,Hill 65,5446
4479,PL,Seattle,Sunset 127,8215
4480,NL,Milan,Cedar 1,81
4481,NL,Ufa,Oak 28,2186
4482,DE,Los Angeles,Green 30,2251
4483,NL,Yekaterinburg,Sunset 200,8837
4484,US,Paris,Cedar 27,4876
4485,ES,Hamburg,Central 13,8974
4486,CZ,Samara,Oak 88,7192
4487,NL,Hamburg,Oak 72,1649
4488,US,Houston,Sunset 106,8856
4489,FR,Milan,Hill 28,3621
4490,PL,New York,River 188,5190
4491,DE,Milan,Hill 167,9715
4492,NL,Munich,River 104,2302
4493,SE,Perm,Green 177,1793
4494,SE,Ufa,Central 51,5763
4495,SE,Novosibirsk,River 8,2023
4496,IT,Chicago,Central 101,5242
4497,DE,Berlin,Main 5,9294
4498,PL,Lyon,Green 167,7179
4499,ES,Samara,Park 74,5116
4500,RU,Berlin,Hill 63,4095
4501,CZ,Rome,Central 33,8987
4502,ES,Ufa,Park 78,8126
4503,NL,New York,Main 113,5673
4504,DE,Berlin,Sunset 54,1953
4505,DE,Munich,Oak 90,7095
4506,SE,Yekaterinburg,Hill 191,8028
4507,IT,Los Angeles,Sunset 170,5864
4508,NL,Hamburg,River 110,5030
4509,DE,Perm,Oak 131,418
4510,FR,New York,Pine 12,4622
4511,FR,Yekaterinburg,Hill 105,1500
4512,FR,Madrid,Hill 99,5723
4513,RU,Kazan,Oak 177,2444
4514,NL,Los Angeles,Main 154,6446
4515,ES,Ufa,Hill 128,621
4516,DE,Seattle,Hill 41,8763
4517,RU,Milan,River 18,5424
4518,NL,Moscow,Hill 191,317
4519,SE,Lyon,Cedar 104,981
4520,IT,Paris,Central 49,3625
4521,NL,Los Angeles,Sunset 21,9025
4522,SE,Boston,Hill 200,4290
4523,NL,Seattle,Hill 3,8993
4524,NL,Perm,Main 66,49
4525,FR,Ufa,Oak 72,93
4526,PL,Paris,River 128,2902
4527,CZ,Kazan,Pine 31,6779
4528,RU,Yekaterinburg,Cedar 82,8676
4529,SE,Moscow,Green 41,9028
4530,NL,New York,Green 35,6737
4531,ES,Paris,Oak 80,9751
4532,IT,Samara,Oak 139,360
4533,FR,Madrid,Sunset 113,3224
4534,ES,New York,Hill 158,4591
4535,PL,Kazan,Sunset 35,4539
4536,NL,Chicago,Green 161,5242
4537,SE,Samara,Pine 18,8502
4538,US,Saint Petersburg,Green 98,3427
4539,US,Novosibirsk,Main 45,5084
4540,ES,Seattle,Central 139,7329
4541,ES,Houston,Sunset 171,28
4542,CZ,Los Angeles,Central 167,8714
4543,FR,Berlin,Central 3,1711
4544,IT,Houston,Park 187,2119
4545,SE,Hamburg,Park 130,5776
4546,NL,Boston,Cedar 57,6440
4547,RU,Munich,Sunset 56,6106
4548,CZ,New York,Park 12,3947
4549,NL,Los Angeles,River 78,8216
4550,PL,Berlin,Main 137,2459
4551,IT,Miami,Green 182,3292
4552,PL,Moscow,Cedar 95,9975
4553,IT,Phoenix,Green 177,4688
4554,DE,Houston,Central 58,6435
4555,FR,Paris,Hill 140,2628
4556,US,Rome,Green 107,7237
4557,FR,Milan,Hill 173,3134
4558,PL,Phoenix,River 71,1735
4559,CZ,Los Angeles,Cedar 24,8761
4560,IT,Saint Petersburg,Park 54,3562
4561,FR,Yekaterinburg,Oak 155,1904
4562,US,Paris,River 53,570
4563,US,Moscow,Main 191,6314
4564,DE,Perm,River 158,7429
4565,FR,Berlin,Cedar 80,3895
4566,NL,Lyon,River 62,188
4567,US,Yekaterinburg,Pine 82,7702
4568,FR,Seattle,Main 16,1803
4569,ES,Madrid,Green 196,9549
4570,NL,Yekaterinburg,Main 115,4266
4571,RU,Lyon,Oak 178,9813
4572,PL,Milan,Oak 16,6004
4573,CZ,Milan,Park 108,7064
4574,SE,Los Angeles,Central 188,2249
4575,US,Milan,Main 48,4396
4576,ES,Barcelona,River 52,3468
4577,US,Madrid,River 99,2560
4578,IT,Yekaterinburg,Pine 55,8347
4579,CZ,Saint Petersburg,Green 69,1743
4580,US,Madrid,Oak 125,296
4581,FR,Barcelona,Green 101,8636
4582,IT,Perm,Oak 9,7083
4583,DE,Chicago,Green 46,3174
4584,CZ,Rome,River 83,3536
4585,SE,Novosibirsk,River 69,6730
4586,US,Seattle,Sunset 76,4941
4587,CZ,Samara,Green 49,3829
4588,DE,Berlin,Hill 106,6884
4589,RU,Chicago,Central 196,1308
4590,FR,Lyon,Hill 34,4087
4591,ES,Phoenix,Park 93,8833
4592,FR,Samara,Hill 194,2023
4593,FR,Seattle,Cedar 46,1760
4594,RU,Ufa,Cedar 175,4570
4595,PL,Boston,Central 14,6133
4596,PL,Munich,Sunset 109,8140
4597,FR,New York,Green 145,8971
4598,US,Los Angeles,Pine 18,5666
4599,NL,Moscow,Oak 21,5791
4600,CZ,Barcelona,Pine 81,3743
4601,ES,Rome,Oak 40,6943
4602,IT,Berlin,Central 51,4499
4603,ES,Milan,River 117,4423
4604,ES,Rome,Green 94,7252
4605,DE,Houston,Hill 120,6317
4606,IT,Chicago,Hill 26,7607
4607,FR,Kazan,Cedar 9,4667
4608,US,Berlin,Park 101,8964
4609,SE,Lyon,Pine 21,9026
4610,IT,Phoenix,Pine 170,4208
4611,PL,Chicago,Hill 183,8520
4612,SE,Perm,Sunset 8,4567
4613,US,Rome,Main 75,4875
4614,IT,Hamburg,Pine 170,1586
4615,CZ,Chicago,Pine 182,3987
4616,SE,Chicago,River 193,3454
4617,ES,Paris,Park 181,589
4618,DE,Seattle,Oak 63,8787
4619,PL,Barcelona,River 199,9275
4620,NL,Perm,Main 83,6843
4621,ES,New York,Main 63,5883
4622,CZ,Lyon,Hill 67,8737
4623,NL,Yekaterinburg,Park 46,7921
4624,NL,Chicago,Green 152,6385
4625,PL,Chicago,Cedar 6,2995
4626,FR,Novosibirsk,Green 172,4882
4627,US,Boston,Oak 141,8468
4628,CZ,Ufa,Pine 80,3236
4629,IT,Saint Petersburg,Central 78,9561
4630,RU,Moscow,Central 87,7414
4631,CZ,Phoenix,Oak 168,1615
4632,CZ,Milan,Green 6,4964
4633,FR,New York,Cedar 62,4966
4634,SE,Yekaterinburg,Sunset 124,1315
4635,DE,Ufa,Pine 67,251
4636,IT,Hamburg,Oak 187,9893
4637,DE,Perm,Hill 47,689
4638,FR,Houston,Main 139,4098
4639,NL,Chicago,River 139,7498
4640,US,Miami,Green 54,6584
4641,CZ,New York,Pine 192,6295
4642,CZ,Boston,Hill 123,7631
4643,CZ,Lyon,Cedar 124,7614
4644,RU,Moscow,Cedar 12,1833
4645,PL,Hamburg,Central 63,1491
4646,NL,Ufa,Park 153,9890
4647,ES,Houston,Oak 5,9783
4648,PL,Seattle,Cedar 47,1137
4649,SE,Rome,Pine 48,3298
4650,FR,Barcelona,Main 103,2707
4651,US,Milan,River 94,4910
4652,NL,Miami,Main 142,257
4653,US,Yekaterinburg,Main 54,3665
4654,ES,Novosibirsk,Park 114,2841
4655,PL,Madrid,Oak 50,6105
4656,PL,Miami,Pine 184,989
4657,RU,Houston,Sunset 188,9595
4658,RU,Perm,Pine 15,596
4659,NL,Houston,Hill 118,5681
4660,US,Miami,Cedar 55,6772
4661,FR,Moscow,Pine 145,859
4662,CZ,Ufa,River 15,6849
4663,US,Houston,Park 20,7710
4664,PL,Yekaterinburg,Green 118,3879
4665,DE,Yekaterinburg,Hill 147,8104
4666,SE,Ufa,Oak 200,5947
4667,US,Phoenix,Sunset 99,7592
4668,NL,Houston,Cedar 99,603
4669,RU,Phoenix,Pine 144,9358
4670,US,Boston,Green 127,169
4671,US,Miami,Oak 13,6319
4672,RU,New York,Green 151,5609
4673,IT,Miami,Park 130,1953
4674,ES,Rome,Oak 126,2829
4675,US,Miami,Main 90,4154
4676,CZ,Phoenix,River 143,7464
4677,FR,Novosibirsk,Pine 95,6483
4678,NL,Boston,Park 182,2812
4679,FR,Chicago,Main 179,7646
4680,PL,Berlin,Main 31,8729
4681,ES,Madrid,Hill 51,2399
4682,US,Hamburg,River 180,8042
4683,FR,Phoenix,Hill 178,3913
4684,PL,Ufa,Pine 111,7880
4685,NL,Samara,River 119,2187
4686,ES,Yekaterinburg,Central 173,3540
4687,US,Lyon,Sunset 138,1768
4688,RU,Hamburg,Green 35,5120
4689,DE,Samara,Park 154,6368
4690,PL,New York,Hill 101,1819
4691,CZ,Ufa,Sunset 30,1350
4692,PL,Boston,Sunset 71,3220
4693,ES,Saint Petersburg,Green 151,6135
4694,PL,Los Angeles,Cedar 136,4707
4695,ES,Milan,River 130,8434
4696,PL,Milan,Main 124,3702
4697,IT,Munich,Main 25,8090
4698,RU,Samara,River 76,8766
4699,NL,Barcelona,River 124,6686
4700,FR,Phoenix,Oak 116,7201
4701,US,Seattle,Park 145,5414
4702,DE,New York,River 194,531
4703,FR,Kazan,Green 26,5391
4704,NL,Novosibirsk,River 15,6754
4705,SE,Rome,Hill 39,5188
4706,SE,Hamburg,Hill 6,8550
4707,RU,Samara,Park 14,2534
4708,SE,Saint Petersburg,Hill 199,1359
4709,RU,Berlin,Main 108,6960
4710,NL,New York,Main 127,6948
4711,RU,Phoenix,Central 9,4024
4712,PL,Seattle,Hill 128,5596
4713,ES,Ufa,Central 80,8310
4714,CZ,Samara,Park 86,5496
4715,IT,Berlin,Oak 193,6833
4716,RU,Samara,Park 11,5383
4717,SE,Chicago,Sunset 122,9993
4718,ES,Novosibirsk,Green 78,46
4719,DE,Ufa,Oak 100,9693
4720,FR,Chicago,Oak 150,980
4721,RU,Samara,Green 91,5491
4722,PL,Rome,Oak 75,4374
4723,DE,Barcelona,River 7,11
4724,ES,Boston,Hill 69,5946
4725,NL,Barcelona,Main 35,7703
4726,IT,Milan,Main 158,8649
4727,CZ,Perm,Oak 199,7800
4728,SE,Paris,Sunset 22,4350
4729,RU,Lyon,Oak 42,5518
4730,SE,Hamburg,Central 31,9229
4731,ES,Paris,Cedar 96,5709
4732,FR,Yekaterinburg,Pine 79,34
4733,SE,Seattle,Central 54,3720
4734,NL,Ufa,Oak 106,4132
4735,US,Seattle,Cedar 25,9706
4736,NL,Chicago,Sunset 36,3703
4737,ES,New York,Central 54,3495
4738,US,Rome,Sunset 187,1740
4739,SE,Lyon,Cedar 64,8925
4740,CZ,Houston,Park 52,6929
4741,DE,Perm,Green 80,9893
4742,CZ,Phoenix,Central 27,5600
4743,NL,Moscow,Oak 115,8897
4744,US,Madrid,Park 113,2320
4745,RU,Barcelona,Main 180,2269
4746,ES,Barcelona,Main 85,5749
4747,IT,Boston,Sunset 63,5171
4748,CZ,Barcelona,River 110,9309
4749,PL,Lyon,Hill 102,5378
4750,NL,Miami,Hill 151,7144
4751,RU,Los Angeles,River 174,7425
4752,ES,Milan,River 83,3333
4753,PL,Ufa,Central 182,1745
4754,ES,Houston,Sunset 191,1331
4755,NL,Los Angeles,Main 136,6199
4756,CZ,Barcelona,Oak 139,8401
4757,DE,Ufa,Park 133,3527
4758,SE,Munich,Oak 87,8745
4759,PL,Madrid,Park 80,1081
4760,RU,Phoenix,Green 37,2846
4761,RU,Hamburg,Green 190,9119
4762,PL,Munich,River 185,545
4763,DE,Saint Petersburg,Cedar 45,3757
4764,SE,Lyon,Pine 20,6294
4765,SE,Lyon,Hill 167,1264
4766,DE,Hamburg,Sunset 64,3248
4767,SE,Samara,Park 182,7488
4768,DE,Phoenix,Pine 189,3317
4769,DE,Seattle,Main 46,7192
4770,US,Saint Petersburg,Park 30,387
4771,ES,Moscow,Hill 15,2346
4772,RU,Chicago,Sunset 189,7024
4773,CZ,Ufa,Main 163,4733
4774,NL,Moscow,Cedar 79,7866
4775,SE,Perm,Main 15,5526
4776,SE,Saint Petersburg,Cedar 112,8697
4777,FR,Miami,Oak 133,4542
4778,CZ,Saint Petersburg,Cedar 72,5270
4779,US,Munich,Hill 29,1573
4780,IT,Saint Petersburg,Hill 47,4679
4781,NL,Seattle,Main 171,5932
4782,SE,Moscow,Cedar 9,4120
4783,RU,Chicago,River 39,5483
4784,FR,Madrid,Central 89,8633
4785,NL,Milan,Hill 83,734
4786,ES,Paris,River 47,9259
4787,ES,Los Angeles,Park 151,8704
4788,US,Berlin,Pine 190,6053
4789,CZ,Rome,Pine 9,5706
4790,DE,Munich,Central 81,5981
4791,PL,Chicago,Green 65,411
4792,PL,Rome,River 187,5515
4793,PL,Los Angeles,Park 123,6804
4794,RU,Ufa,Park 179,6370
4795,CZ,Perm,River 159,4236
4796,RU,Paris,Main 156,9787
4797,FR,Paris,River 129,2673
4798,SE,Novosibirsk,Pine 87,7509
4799,IT,Ufa,Park 192,3188
4800,FR,Yekaterinburg,Central 102,8899
4801,ES,Houston,Cedar 151,7584
4802,US,Phoenix,Hill 93,4947
4803,RU,Phoenix,Pine 9,9086
4804,CZ,Milan,Sunset 99,9048
4805,RU,Munich,Oak 19,6402
4806,NL,Moscow,Hill 32,9714
4807,FR,Saint Petersburg,Pine 158,353
4808,ES,Miami,Park 175,6557
4809,IT,Boston,Sunset 84,179
4810,ES,New York,Green 136,1830
4811,ES,Rome,Park 192,6686
4812,RU,Lyon,Green 183,4138
4813,FR,Samara,River 192,5597
4814,SE,Milan,Sunset 18,9106
4815,NL,Yekaterinburg,Green 165,4682
4816,SE,Rome,Oak 100,1144
4817,IT,Phoenix,Green 148,3759
4818,IT,Saint Petersburg,Pine 136,5970
4819,CZ,New York,Green 156,4695
4820,NL,Berlin,Oak 152,6697
4821,RU,Ufa,Pine 67,6133
4822,FR,Chicago,Oak 112,3288
4823,SE,Moscow,Green 11,8176
4824,PL,Rome,Park 170,3376
4825,CZ,Barcelona,Cedar 1,4141
4826,DE,Chicago,Hill 176,7964
4827,DE,Paris,Central 156,7084
4828,PL,Seattle,Oak 49,946
4829,ES,Moscow,Central 176,7850
4830,PL,Paris,Hill 170,5135
4831,PL,Saint Petersburg,Central 199,9044
4832,US,Munich,Sunset 100,785
4833,US,Ufa,Pine 5,133
4834,RU,Novosibirsk,River 151,5095
4835,US,Munich,Pine 43,8617
4836,PL,Barcelona,Cedar 11,2421
4837,IT,Boston,Green 154,6491
4838,FR,Miami,Cedar 69,8553
4839,ES,Los Angeles,River 133,7825
4840,PL,New York,Sunset 72,6414
4841,PL,Moscow,Green 88,7919
4842,SE,Boston,Sunset 28,6847
4843,NL,Miami,Sunset 57,8939
4844,US,Samara,Central 150,1871
4845,ES,Chicago,Pine 137,1606
4846,CZ,Phoenix,Pine 47,7706
4847,US,Ufa,Sunset 129,2308
4848,US,Houston,Main 32,7725
4849,CZ,Los Angeles,Sunset 102,7721
4850,IT,Berlin,Hill 172,1770
4851,CZ,Saint Petersburg,Hill 99,3787
4852,NL,Kazan,Central 110,8662
4853,CZ,Novosibirsk,River 184,8802
4854,RU,Houston,Cedar 63,8254
4855,SE,Lyon,Cedar 62,1535
4856,RU,Lyon,Main 88,506
4857,RU,Yekaterinburg,Green 21,2290
4858,ES,Miami,Park 199,9856
4859,FR,Houston,Park 114,1876
4860,ES,Phoenix,River 15,9696
4861,NL,Hamburg,Oak 63,7546
4862,PL,Munich,Central 44,5935
4863,NL,Barcelona,Cedar 73,5712
4864,CZ,Rome,River 171,8462
4865,PL,Milan,Sunset 191,8754
4866,IT,Paris,Cedar 156,563
4867,ES,Novosibirsk,Park 35,5160
4868,IT,Hamburg,Cedar 183,1020
4869,IT,Milan,Hill 195,2906
4870,ES,Milan,Hill 69,8261
4871,PL,Lyon,Cedar 190,4722
4872,US,Yekaterinburg,Pine 165,4750
4873,DE,Ufa,Cedar 67,9897
4874,DE,Perm,Park 61,5729
4875,IT,New York,Oak 30,6596
4876,DE,Berlin,Park 22,6412
4877,PL,Samara,Central 97,6730
4878,RU,Phoenix,River 12,1161
4879,ES,Hamburg,Central 195,3735
4880,DE,Phoenix,Park 78,4347
4881,SE,Milan,Pine 148,8877
4882,PL,Perm,Sunset 55,8213
4883,ES,Kazan,River 51,8853
4884,NL,Los Angeles,Green 190,7858
4885,CZ,Lyon,River 75,1391
4886,FR,Milan,Sunset 132,4787
4887,ES,New York,Main 117,1343
4888,US,Madrid,Green 39,3819
4889,DE,Hamburg,River 154,7453
4890,US,Madrid,Pine 37,340
4891,CZ,Moscow,River 49,7298
4892,IT,Moscow,Green 23,3134
4893,CZ,Yekaterinburg,Oak 154,9273
4894,NL,Novosibirsk,Park 126,6335
4895,CZ,Moscow,Oak 170,9081
4896,RU,Los Angeles,Park 108,3884
4897,FR,Munich,River 55,1796
4898,IT,Lyon,Green 183,6234
4899,SE,Barcelona,Sunset 193,2632
4900,NL,Saint Petersburg,River 126,134
4901,RU,Kazan,Pine 66,6709
4902,RU,Seattle,Pine 76,2484
4903,RU,Paris,Park 137,32
4904,FR,Barcelona,Green 47,6959
4905,RU,Seattle,Oak 105,1460
4906,CZ,Phoenix,Hill 158,9990
4907,FR,Saint Petersburg,Pine 153,3627
4908,FR,Barcelona,Park 169,4048
4909,DE,Phoenix,Central 85,2121
4910,ES,Hamburg,Park 170,5197
4911,FR,Rome,Oak 88,6391
4912,CZ,Samara,Park 21,7018
4913,NL,Munich,Pine 135,4341
4914,FR,Milan,Green 166,3066
4915,PL,Chicago,Pine 125,3714
4916,IT,Madrid,Sunset 82,2895
4917,FR,Berlin,Pine 64,8672
4918,ES,Berlin,Hill 114,4746
4919,SE,Los Angeles,Sunset 160,4244
4920,RU,Miami,Sunset 177,3808
4921,CZ,Samara,Main 157,9825
4922,CZ,Seattle,Hill 158,8912
4923,RU,Samara,Pine 194,2887
4924,FR,Samara,Green 12,8001
4925,NL,Perm,Green 163,1294
4926,RU,Phoenix,Green 163,5010
4927,DE,Barcelona,Green 149,2791
4928,FR,Hamburg,Pine 24,9692
4929,US,Yekaterinburg,Cedar 68,2538
4930,RU,Paris,Pine 81,2842
4931,DE,Moscow,Hill 132,1776
4932,PL,New York,River 25,2425
4933,FR,Barcelona,Central 38,1270
4934,SE,Berlin,Oak 200,5359
4935,CZ,Phoenix,Park 4,7846
4936,PL,Hamburg,Park 69,888
4937,FR,Saint Petersburg,Green 77,5482
4938,IT,Yekaterinburg,Central 90,9138
4939,RU,Saint Petersburg,Pine 10,9635
4940,US,Hamburg,Hill 95,341
4941,ES,Milan,Main 189,2208
4942,FR,Saint Petersburg,Cedar 27,6651
4943,RU,Moscow,Pine 70,4618
4944,ES,Novosibirsk,Cedar 184,3693
4945,NL,Los Angeles,River 123,2422
4946,CZ,Milan,River 139,1414
4947,US,Boston,Green 69,6469
4948,SE,Chicago,River 125,972
4949,PL,Miami,Pine 82,5302
4950,CZ,Berlin,River 52,2060
4951,FR,Munich,Oak 152,3859
4952,US,Novosibirsk,River 114,1511
4953,ES,Kazan,Central 149,1460
4954,NL,Saint Petersburg,Oak 166,5231
4955,DE,Ufa,Sunset 92,2398
4956,RU,Hamburg,Main 172,4295
4957,CZ,Boston,Central 176,3749
4958,NL,Hamburg,Sunset 117,4089
4959,US,Berlin,Pine 90,4217
4960,DE,Saint Petersburg,Main 120,3333
4961,IT,Paris,Park 113,3433
4962,SE,Berlin,River 11,2084
4963,PL,Lyon,Sunset 34,3693
4964,RU,Milan,Oak 144,2723
4965,IT,Los Angeles,Oak 98,1166
4966,ES,Houston,Central 172,4368
4967,NL,Yekaterinburg,Hill 12,5537
4968,DE,Madrid,Sunset 165,7983
4969,SE,Yekaterinburg,Central 155,1978
4970,ES,Rome,Oak 137,9025
4971,ES,Milan,Sunset 148,6800
4972,NL,Paris,River 82,7436
4973,PL,Madrid,Oak 108,4477
4974,RU,Chicago,River 195,724
4975,CZ,Novosibirsk,Sunset 103,6387
4976,FR,Los Angeles,Main 138,6123
4977,FR,Miami,Park 200,181
4978,NL,Moscow,Pine 5,1378
4979,DE,Chicago,Hill 186,5009
4980,NL,Saint Petersburg,Park 33,739
4981,SE,Los Angeles,Green 112,1713
4982,FR,Houston,Central 51,4892
4983,IT,Paris,River 22,1226
4984,FR,Perm,Sunset 94,735
4985,NL,Moscow,Pine 198,2038
4986,IT,Perm,River 172,4974
4987,RU,Rome,Cedar 196,6399
4988,US,Perm,Cedar 22,3264
4989,SE,Paris,Central 149,6596
4990,US,Munich,Cedar 57,6168
4991,ES,Moscow,Hill 27,6232
4992,RU,Saint Petersburg,Cedar 118,3974
4993,NL,Samara,River 101,9057
4994,FR,Saint Petersburg,Park 22,4357
4995,SE,Seattle,Main 103,8127
4996,ES,Paris,Main 140,3313
4997,RU,Kazan,Cedar 147,2420
4998,RU,Moscow,Sunset 148,6616
4999,DE,Madrid,Oak 174,7853
5000,FR,Phoenix,Sunset 30,3434
5001,SE,Houston,River 11,3786
5002,NL,Yekaterinburg,Sunset 9,3019
5003,RU,Phoenix,Green 159,8606
5004,PL,Moscow,Cedar 38,7651
5005,NL,Milan,Sunset 63,4324
5006,NL,Paris,Pine 60,9243
5007,FR,Novosibirsk,Hill 112,5915
5008,US,Yekaterinburg,Main 130,8180
5009,DE,Lyon,Park 150,2781
5010,IT,Los Angeles,Oak 7,9934
5011,NL,Perm,Park 29,2761
5012,DE,Chicago,Cedar 130,9929
5013,CZ,Lyon,Main 116,4506
5014,US,Berlin,Park 26,4124
5015,SE,Samara,Central 191,7470
5016,US,Saint Petersburg,Pine 138,1003
5017,ES,New York,Green 167,8924
5018,DE,Berlin,Green 99,5463
5019,ES,Madrid,Main 137,3769
5020,US,Perm,Pine 128,6123
5021,SE,Madrid,Central 45,8412
5022,IT,Hamburg,Green 73,9730
5023,SE,Munich,Green 182,2432
5024,CZ,Seattle,Green 117,3766
5025,DE,Saint Petersburg,Pine 126,6942
5026,SE,Moscow,Main 76,58
5027,RU,Ufa,Cedar 58,8724
5028,ES,Saint Petersburg,Cedar 94,1916
5029,DE,Berlin,River 58,802
5030,DE,Novosibirsk,Green 78,7013
5031,US,Berlin,Main 134,7630
5032,SE,Moscow,Green 148,6122
5033,PL,Miami,Hill 3,9794
5034,CZ,Miami,Cedar 97,6741
5035,PL,Houston,Park 23,3631
5036,US,Paris,Main 101,3704
5037,DE,Saint Petersburg,Main 105,9230
5038,PL,Madrid,Green 129,7703
5039,NL,Kazan,Green 163,1867
5040,CZ,Moscow,Oak 93,6531
5041,RU,Moscow,Oak 31,9308
5042,ES,New York,Green 65,4682
5043,DE,Boston,Park 167,2918
5044,NL,Seattle,Park 41,6841
5045,CZ,Perm,Central 132,2544
5046,US,Milan,Park 99,3515
5047,NL,Samara,Sunset 181,7168
5048,CZ,New York,Pine 194,2188
5049,FR,Novosibirsk,Central 156,9917
5050,NL,Yekaterinburg,Oak 181,6633
5051,PL,Milan,Cedar 197,6543
5052,PL,Miami,Main 104,8748
5053,US,Chicago,Sunset 18,463
5054,FR,Moscow,Cedar 155,277
5055,FR,Barcelona,Sunset 88,6945
5056,CZ,Kazan,Sunset 184,7644
5057,CZ,Paris,Pine 44,6784
5058,ES,Moscow,Hill 121,2279
5059,IT,Miami,Sunset 69,2434
5060,ES,Rome,Park 103,5099
5061,PL,Berlin,Hill 134,6821
5062,CZ,Berlin,Sunset 73,1308
5063,ES,Munich,Oak 69,1619
5064,PL,Miami,Sunset 176,413
5065,PL,Phoenix,Cedar 99,7091
5066,DE,Hamburg,Cedar 103,9608
5067,SE,Miami,Central 87,380
5068,IT,Kazan,Sunset 56,1731
5069,IT,Perm,Central 11,7781
5070,PL,Samara,Green 5,398
5071,FR,Samara,Oak 127,1183
5072,DE,Moscow,Pine 171,4327
5073,NL,New York,River 180,5803
5074,RU,Milan,Green 14,5416
5075,US,New York,Central 127,277
5076,CZ,Boston,Sunset 3,6634
5077,US,Phoenix,Park 179,6878
5078,IT,Yekaterinburg,Sunset 144,2056
5079,RU,Seattle,River 49,9245
5080,SE,Seattle,Main 59,6705
5081,US,Perm,Cedar 188,7002
5082,DE,Paris,Pine 199,4905
5083,NL,Madrid,Central 114,7265
5084,NL,Novosibirsk,Hill 122,9052
5085,RU,Munich,Main 132,6995
5086,SE,Phoenix,Green 16,1389
5087,US,Miami,Green 62,9797
5088,PL,Phoenix,River 166,9111
5089,DE,Rome,Pine 41,9016
5090,RU,Novosibirsk,Pine 116,2006
5091,SE,Barcelona,Pine 77,7405
5092,US,Miami,Hill 139,7298
5093,RU,Kazan,Green 27,244
5094,FR,Moscow,Sunset 25,6481
5095,US,Ufa,Main 7,3518
5096,IT,Berlin,Oak 95,2566
5097,ES,Lyon,Hill 145,3663
5098,NL,Perm,Hill 108,635
5099,IT,Barcelona,Main 76,699
5100,CZ,Lyon,Main 20,789
5101,CZ,Paris,Sunset 166,7608
5102,SE,Chicago,Green 16,8311
5103,PL,Kazan,Pine 117,3539
5104,DE,Munich,Main 193,9357
5105,NL,Moscow,River 54,4730
5106,US,Perm,Sunset 60,3501
5107,FR,Berlin,Cedar 41,8590
5108,NL,Samara,Cedar 42,6362
5109,RU,Saint Petersburg,Sunset 135,1612
5110,PL,Boston,Cedar 77,9268
5111,NL,Novosibirsk,Sunset 91,1869
5112,IT,Ufa,Oak 91,5699
5113,IT,Moscow,Main 52,8897
5114,FR,Berlin,Oak 194,4404
5115,SE,Houston,Main 9,6153
5116,ES,Milan,River 107,3117
5117,NL,Chicago,Pine 175,4671
5118,SE,Munich,Cedar 66,2292
5119,DE,Moscow,Park 176,9332
5120,NL,Seattle,River 99,2728
5121,FR,Moscow,Park 124,5164
5122,ES,Miami,River 153,1980
5123,FR,Seattle,Park 118,23
5124,PL,Boston,Main 45,8394
5125,SE,Seattle,Central 161,7257
5126,DE,Samara,Cedar 74,1494
5127,FR,Chicago,Cedar 90,451
5128,ES,Miami,Main 36,3151
5129,SE,Miami,Oak 10,5517
5130,IT,Samara,Main 81,3647
5131,CZ,Los Angeles,Pine 4,7846
5132,SE,New York,Sunset 44,4855
5133,FR,Seattle,Main 180,779
5134,US,Seattle,River 60,4500
5135,PL,Kazan,Sunset 49,1148
5136,SE,Novosibirsk,Park 1,9589
5137,SE,Phoenix,River 110,330
5138,SE,Los Angeles,Oak 73,5534
5139,IT,Seattle,Oak 23,1628
5140,NL,New York,Oak 31,9315
5141,NL,Barcelona,Main 144,5326
5142,US,Moscow,Pine 8,5592
5143,DE,Samara,River 21,1059
5144,SE,Phoenix,Main 11,2929
5145,CZ,Novosibirsk,Cedar 161,1190
5146,IT,Paris,Green 79,1574
5147,FR,Novosibirsk,Central 105,2340
5148,CZ,Boston,Green 76,9332
5149,ES,Samara,River 105,1339
5150,US,Saint Petersburg,Hill 75,6171
5151,NL,Saint Petersburg,Sunset 48,8293
5152,FR,Seattle,Main 48,684
5153,FR,Saint Petersburg,Hill 117,1019
5154,DE,Moscow,Cedar 7,9318
5155,RU,Seattle,Oak 6,9183
5156,SE,Miami,Central 165,2195
5157,IT,Los Angeles,Oak 179,7723
5158,ES,Houston,Main 106,5875
5159,US,Samara,Central 166,6018
5160,FR,Seattle,River 96,3659
5161,DE,Boston,Pine 177,9387
5162,PL,Lyon,Cedar 73,1596
5163,CZ,Los Angeles,Hill 43,9967
5164,IT,Lyon,Pine 125,8181
5165,NL,Los Angeles,Cedar 173,4250
5166,CZ,Samara,Hill 28,8669
5167,RU,Moscow,River 83,5240
5168,DE,Barcelona,Main 189,7042
5169,DE,Kazan,Green 81,6129
5170,DE,Yekaterinburg,River 49,2397
5171,US,Milan,Main 46,1235
5172,ES,Paris,Park 22,4345
